Datetime,Open
2023-01-03 09:30,243.0800018310547
2023-01-03 10:30,239.8000030517578
2023-01-03 11:30,238.3699951171875
2023-01-03 12:30,238.17999267578125
2023-01-03 13:30,238.4499969482422
2023-01-03 14:30,238.60000610351562
2023-01-03 15:30,239.47000122070312
2023-01-04 09:30,232.27499389648438
2023-01-04 10:30,227.13999938964844
2023-01-04 11:30,228.1699981689453
2023-01-04 12:30,229.01499938964844
2023-01-04 13:30,228.85499572753906
2023-01-04 14:30,226.16000366210938
2023-01-04 15:30,227.64999389648438
2023-01-05 09:30,227.1999969482422
2023-01-05 10:30,225.14599609375
2023-01-05 11:30,223.89999389648438
2023-01-05 12:30,223.10000610351562
2023-01-05 13:30,222.77999877929688
2023-01-05 14:30,223.25
2023-01-05 15:30,222.8800048828125
2023-01-06 09:30,221.5
2023-01-06 10:30,221.41000366210938
2023-01-06 11:30,222.27000427246094
2023-01-06 12:30,222.75
2023-01-06 13:30,222.88999938964844
2023-01-06 14:30,225.6199951171875
2023-01-06 15:30,225.10000610351562
2023-01-09 09:30,226.4499969482422
2023-01-09 10:30,228.9499969482422
2023-01-09 11:30,230.52999877929688
2023-01-09 12:30,230.82679748535156
2023-01-09 13:30,230.55999755859375
2023-01-09 14:30,229.61000061035156
2023-01-09 15:30,227.5
2023-01-10 09:30,227.7550048828125
2023-01-10 10:30,229.35549926757812
2023-01-10 11:30,228.5800018310547
2023-01-10 12:30,228.09010314941406
2023-01-10 13:30,228.55999755859375
2023-01-10 14:30,228.4499969482422
2023-01-10 15:30,228.0500030517578
2023-01-11 09:30,231.2899932861328
2023-01-11 10:30,233.55999755859375
2023-01-11 11:30,233.41000366210938
2023-01-11 12:30,233.74000549316406
2023-01-11 13:30,233.97999572753906
2023-01-11 14:30,233.78500366210938
2023-01-11 15:30,234.27000427246094
2023-01-12 09:30,235.25999450683594
2023-01-12 10:30,238.2100067138672
2023-01-12 11:30,238.1649932861328
2023-01-12 12:30,239.24000549316406
2023-01-12 13:30,238.5
2023-01-12 14:30,238.75
2023-01-12 15:30,238.0500030517578
2023-01-13 09:30,237.0019989013672
2023-01-13 10:30,236.77999877929688
2023-01-13 11:30,235.9600067138672
2023-01-13 12:30,236.1282958984375
2023-01-13 13:30,236.72999572753906
2023-01-13 14:30,238.0500030517578
2023-01-13 15:30,238.60000610351562
2023-01-17 09:30,238.75
2023-01-17 10:30,240.17999267578125
2023-01-17 11:30,238.77999877929688
2023-01-17 12:30,239.17999267578125
2023-01-17 13:30,239.49000549316406
2023-01-17 14:30,240.13999938964844
2023-01-17 15:30,240.02000427246094
2023-01-18 09:30,241.56500244140625
2023-01-18 10:30,240.44000244140625
2023-01-18 11:30,237.19000244140625
2023-01-18 12:30,237.08999633789062
2023-01-18 13:30,236.75999450683594
2023-01-18 14:30,237.79319763183594
2023-01-18 15:30,236.5
2023-01-19 09:30,233.77999877929688
2023-01-19 10:30,232.89999389648438
2023-01-19 11:30,231.00999450683594
2023-01-19 12:30,231.02000427246094
2023-01-19 13:30,232.3000030517578
2023-01-19 14:30,233.75999450683594
2023-01-19 15:30,233.72000122070312
2023-01-20 09:30,235.08729553222656
2023-01-20 10:30,236.4199981689453
2023-01-20 11:30,238.14999389648438
2023-01-20 12:30,238.4199981689453
2023-01-20 13:30,238.02999877929688
2023-01-20 14:30,239.14999389648438
2023-01-20 15:30,240.14999389648438
2023-01-23 09:30,240.1300048828125
2023-01-23 10:30,242.27999877929688
2023-01-23 11:30,244.0
2023-01-23 12:30,244.30999755859375
2023-01-23 13:30,244.1199951171875
2023-01-23 14:30,243.3699951171875
2023-01-23 15:30,242.5500946044922
2023-01-24 09:30,242.5
2023-01-24 10:30,243.11000061035156
2023-01-24 11:30,242.44000244140625
2023-01-24 12:30,242.11500549316406
2023-01-24 13:30,241.86000061035156
2023-01-24 14:30,242.47500610351562
2023-01-24 15:30,241.61000061035156
2023-01-25 09:30,234.125
2023-01-25 10:30,234.3000030517578
2023-01-25 11:30,236.97999572753906
2023-01-25 12:30,238.44000244140625
2023-01-25 13:30,241.02999877929688
2023-01-25 14:30,241.82000732421875
2023-01-25 15:30,240.4199981689453
2023-01-26 09:30,243.64999389648438
2023-01-26 10:30,244.91000366210938
2023-01-26 11:30,243.80999755859375
2023-01-26 12:30,245.13999938964844
2023-01-26 13:30,244.16000366210938
2023-01-26 14:30,245.91000366210938
2023-01-26 15:30,246.97999572753906
2023-01-27 09:30,248.99000549316406
2023-01-27 10:30,248.9199981689453
2023-01-27 11:30,248.07000732421875
2023-01-27 12:30,248.1999969482422
2023-01-27 13:30,248.0
2023-01-27 14:30,248.38999938964844
2023-01-27 15:30,249.4499969482422
2023-01-30 09:30,244.50999450683594
2023-01-30 10:30,243.41000366210938
2023-01-30 11:30,243.8000030517578
2023-01-30 12:30,243.66000366210938
2023-01-30 13:30,243.25999450683594
2023-01-30 14:30,242.64999389648438
2023-01-30 15:30,242.3800048828125
2023-01-31 09:30,243.4499969482422
2023-01-31 10:30,245.22999572753906
2023-01-31 11:30,245.9600067138672
2023-01-31 12:30,245.72999572753906
2023-01-31 13:30,245.89999389648438
2023-01-31 14:30,246.72999572753906
2023-01-31 15:30,246.1699981689453
2023-02-01 09:30,247.92999267578125
2023-02-01 10:30,246.27000427246094
2023-02-01 11:30,246.85000610351562
2023-02-01 12:30,247.0717010498047
2023-02-01 13:30,247.0399932861328
2023-02-01 14:30,247.47000122070312
2023-02-01 15:30,253.1699981689453
2023-02-02 09:30,259.3599853515625
2023-02-02 10:30,258.8999938964844
2023-02-02 11:30,261.1300048828125
2023-02-02 12:30,260.82000732421875
2023-02-02 13:30,262.04998779296875
2023-02-02 14:30,262.6600036621094
2023-02-02 15:30,262.17999267578125
2023-02-03 09:30,259.5419921875
2023-02-03 10:30,262.4700012207031
2023-02-03 11:30,263.25
2023-02-03 12:30,262.4563903808594
2023-02-03 13:30,259.17999267578125
2023-02-03 14:30,258.0899963378906
2023-02-03 15:30,258.2900085449219
2023-02-06 09:30,257.0
2023-02-06 10:30,255.35000610351562
2023-02-06 11:30,258.0400085449219
2023-02-06 12:30,256.8500061035156
2023-02-06 13:30,255.8300018310547
2023-02-06 14:30,256.9800109863281
2023-02-06 15:30,256.4700012207031
2023-02-07 09:30,260.5299987792969
2023-02-07 10:30,262.05999755859375
2023-02-07 11:30,263.30999755859375
2023-02-07 12:30,262.9700012207031
2023-02-07 13:30,263.7099914550781
2023-02-07 14:30,265.0799865722656
2023-02-07 15:30,267.8999938964844
2023-02-08 09:30,273.20001220703125
2023-02-08 10:30,272.3927917480469
2023-02-08 11:30,268.239990234375
2023-02-08 12:30,269.9200134277344
2023-02-08 13:30,269.20001220703125
2023-02-08 14:30,268.1400146484375
2023-02-08 15:30,266.3699951171875
2023-02-09 09:30,273.79998779296875
2023-02-09 10:30,270.2200012207031
2023-02-09 11:30,268.9700012207031
2023-02-09 12:30,268.7099914550781
2023-02-09 13:30,266.8699951171875
2023-02-09 14:30,265.5
2023-02-09 15:30,263.57000732421875
2023-02-10 09:30,261.5299987792969
2023-02-10 10:30,262.93499755859375
2023-02-10 11:30,262.510009765625
2023-02-10 12:30,261.2799987792969
2023-02-10 13:30,262.2900085449219
2023-02-10 14:30,261.3500061035156
2023-02-10 15:30,261.739990234375
2023-02-13 09:30,267.6400146484375
2023-02-13 10:30,271.8999938964844
2023-02-13 11:30,273.5400085449219
2023-02-13 12:30,272.739990234375
2023-02-13 13:30,272.3949890136719
2023-02-13 14:30,271.2799987792969
2023-02-13 15:30,271.07000732421875
2023-02-14 09:30,272.0
2023-02-14 10:30,272.56280517578125
2023-02-14 11:30,270.55999755859375
2023-02-14 12:30,270.6050109863281
2023-02-14 13:30,272.2149963378906
2023-02-14 14:30,273.0299987792969
2023-02-14 15:30,272.7099914550781
2023-02-15 09:30,268.32000732421875
2023-02-15 10:30,268.0098876953125
2023-02-15 11:30,267.9800109863281
2023-02-15 12:30,267.42999267578125
2023-02-15 13:30,268.1400146484375
2023-02-15 14:30,268.5299987792969
2023-02-15 15:30,268.1162109375
2023-02-16 09:30,264.0199890136719
2023-02-16 10:30,265.7850036621094
2023-02-16 11:30,265.18499755859375
2023-02-16 12:30,265.2900085449219
2023-02-16 13:30,264.9700012207031
2023-02-16 14:30,265.32000732421875
2023-02-16 15:30,262.4200134277344
2023-02-17 09:30,259.3052062988281
2023-02-17 10:30,257.3299865722656
2023-02-17 11:30,256.9700012207031
2023-02-17 12:30,257.0
2023-02-17 13:30,256.4599914550781
2023-02-17 14:30,257.3500061035156
2023-02-17 15:30,257.239990234375
2023-02-21 09:30,254.5500030517578
2023-02-21 10:30,253.3699951171875
2023-02-21 11:30,252.20779418945312
2023-02-21 12:30,251.89999389648438
