Datetime,Open
2023-01-03 09:30,122.81999969482422
2023-01-03 10:30,123.08000183105469
2023-01-03 11:30,124.63999938964844
2023-01-03 12:30,123.94000244140625
2023-01-03 13:30,124.54000091552734
2023-01-03 14:30,124.73999786376953
2023-01-03 15:30,125.56999969482422
2023-01-04 09:30,127.45999908447266
2023-01-04 10:30,126.45999908447266
2023-01-04 11:30,127.88999938964844
2023-01-04 12:30,128.13999938964844
2023-01-04 13:30,127.71009826660156
2023-01-04 14:30,126.66000366210938
2023-01-04 15:30,127.1449966430664
2023-01-05 09:30,126.125
2023-01-05 10:30,125.1500015258789
2023-01-05 11:30,125.63459777832031
2023-01-05 12:30,125.98999786376953
2023-01-05 13:30,127.30999755859375
2023-01-05 14:30,127.45600128173828
2023-01-05 15:30,127.66999816894531
2023-01-06 09:30,128.0
2023-01-06 10:30,128.10000610351562
2023-01-06 11:30,128.75999450683594
2023-01-06 12:30,128.8699951171875
2023-01-06 13:30,129.2949981689453
2023-01-06 14:30,129.57000732421875
2023-01-06 15:30,130.08999633789062
2023-01-09 09:30,131.16000366210938
2023-01-09 10:30,131.22000122070312
2023-01-09 11:30,131.25999450683594
2023-01-09 12:30,131.25
2023-01-09 13:30,131.5500030517578
2023-01-09 14:30,131.25999450683594
2023-01-09 15:30,129.86000061035156
2023-01-10 09:30,127.2699966430664
2023-01-10 10:30,130.96499633789062
2023-01-10 11:30,131.53990173339844
2023-01-10 12:30,131.6999969482422
2023-01-10 13:30,131.97000122070312
2023-01-10 14:30,132.2899932861328
2023-01-10 15:30,132.83999633789062
2023-01-11 09:30,130.9600067138672
2023-01-11 10:30,132.41000366210938
2023-01-11 11:30,132.52999877929688
2023-01-11 12:30,133.57000732421875
2023-01-11 13:30,133.3699951171875
2023-01-11 14:30,132.72000122070312
2023-01-11 15:30,132.47999572753906
2023-01-12 09:30,133.44000244140625
2023-01-12 10:30,133.9394989013672
2023-01-12 11:30,135.47000122070312
2023-01-12 12:30,136.7100067138672
2023-01-12 13:30,135.9600067138672
2023-01-12 14:30,137.52000427246094
2023-01-12 15:30,137.12339782714844
2023-01-13 09:30,134.97000122070312
2023-01-13 10:30,136.22000122070312
2023-01-13 11:30,135.61000061035156
2023-01-13 12:30,136.68679809570312
2023-01-13 13:30,136.3800048828125
2023-01-13 14:30,136.97999572753906
2023-01-13 15:30,137.19000244140625
2023-01-17 09:30,136.42999267578125
2023-01-17 10:30,136.4600067138672
2023-01-17 11:30,134.6699981689453
2023-01-17 12:30,134.63999938964844
2023-01-17 13:30,135.35000610351562
2023-01-17 14:30,135.99000549316406
2023-01-17 15:30,135.60000610351562
2023-01-18 09:30,135.80999755859375
2023-01-18 10:30,136.7899932861328
2023-01-18 11:30,134.14999389648438
2023-01-18 12:30,133.33999633789062
2023-01-18 13:30,133.4600067138672
2023-01-18 14:30,133.6649932861328
2023-01-18 15:30,133.69000244140625
2023-01-19 09:30,132.49000549316406
2023-01-19 10:30,134.3699951171875
2023-01-19 11:30,134.80999755859375
2023-01-19 12:30,135.21499633789062
2023-01-19 13:30,136.0050048828125
2023-01-19 14:30,136.85499572753906
2023-01-19 15:30,137.07000732421875
2023-01-20 09:30,135.27000427246094
2023-01-20 10:30,137.91000366210938
2023-01-20 11:30,138.27999877929688
2023-01-20 12:30,138.0800018310547
2023-01-20 13:30,138.24000549316406
2023-01-20 14:30,139.24000549316406
2023-01-20 15:30,139.51010131835938
2023-01-23 09:30,139.5
2023-01-23 10:30,141.94000244140625
2023-01-23 11:30,142.67999267578125
2023-01-23 12:30,142.6300048828125
2023-01-23 13:30,142.91000366210938
2023-01-23 14:30,142.69000244140625
2023-01-23 15:30,142.99000549316406
2023-01-24 09:30,141.69000244140625
2023-01-24 10:30,144.0050048828125
2023-01-24 11:30,144.42999267578125
2023-01-24 12:30,143.82000732421875
2023-01-24 13:30,143.94000244140625
2023-01-24 14:30,143.6199951171875
2023-01-24 15:30,143.02000427246094
2023-01-25 09:30,142.0
2023-01-25 10:30,141.69000244140625
2023-01-25 11:30,141.64999389648438
2023-01-25 12:30,141.60000610351562
2023-01-25 13:30,141.97000122070312
2023-01-25 14:30,142.3800048828125
2023-01-25 15:30,142.22000122070312
2023-01-26 09:30,144.39999389648438
2023-01-26 10:30,144.88499450683594
2023-01-26 11:30,144.67999267578125
2023-01-26 12:30,146.48500061035156
2023-01-26 13:30,145.85000610351562
2023-01-26 14:30,146.4949951171875
2023-01-26 15:30,146.43130493164062
2023-01-27 09:30,148.23699951171875
2023-01-27 10:30,150.30999755859375
2023-01-27 11:30,151.1649932861328
2023-01-27 12:30,151.4600067138672
2023-01-27 13:30,152.32000732421875
2023-01-27 14:30,152.4199981689453
2023-01-27 15:30,152.52999877929688
2023-01-30 09:30,149.40499877929688
2023-01-30 10:30,148.11000061035156
2023-01-30 11:30,148.16000366210938
2023-01-30 12:30,148.00999450683594
2023-01-30 13:30,148.40499877929688
2023-01-30 14:30,147.6999969482422
2023-01-30 15:30,147.5399932861328
2023-01-31 09:30,147.9499969482422
2023-01-31 10:30,148.36000061035156
2023-01-31 11:30,147.97000122070312
2023-01-31 12:30,147.8000030517578
2023-01-31 13:30,147.6699981689453
2023-01-31 14:30,148.85000610351562
2023-01-31 15:30,148.25
2023-02-01 09:30,148.25
2023-02-01 10:30,149.36000061035156
2023-02-01 11:30,148.66000366210938
2023-02-01 12:30,149.22999572753906
2023-02-01 13:30,149.6195068359375
2023-02-01 14:30,149.77999877929688
2023-02-01 15:30,152.32000732421875
2023-02-02 09:30,184.0
2023-02-02 10:30,188.47999572753906
2023-02-02 11:30,190.12489318847656
2023-02-02 12:30,191.42999267578125
2023-02-02 13:30,195.73989868164062
2023-02-02 14:30,192.1199951171875
2023-02-02 15:30,188.89500427246094
2023-02-03 09:30,183.46499633789062
2023-02-03 10:30,189.03990173339844
2023-02-03 11:30,192.66000366210938
2023-02-03 12:30,194.05999755859375
2023-02-03 13:30,189.91000366210938
2023-02-03 14:30,189.27000427246094
2023-02-03 15:30,187.91000366210938
2023-02-06 09:30,186.2270050048828
2023-02-06 10:30,187.47000122070312
2023-02-06 11:30,188.7899932861328
2023-02-06 12:30,186.5802001953125
2023-02-06 13:30,186.8820037841797
2023-02-06 14:30,188.03500366210938
2023-02-06 15:30,185.85499572753906
2023-02-07 09:30,185.5749969482422
2023-02-07 10:30,187.97470092773438
2023-02-07 11:30,189.0
2023-02-07 12:30,188.0
2023-02-07 13:30,187.93890380859375
2023-02-07 14:30,189.7100067138672
2023-02-07 15:30,190.97999572753906
2023-02-08 09:30,190.0
2023-02-08 10:30,185.55999755859375
2023-02-08 11:30,183.2819061279297
2023-02-08 12:30,185.52999877929688
2023-02-08 13:30,185.22000122070312
2023-02-08 14:30,185.5
2023-02-08 15:30,183.72999572753906
2023-02-09 09:30,186.1300048828125
2023-02-09 10:30,181.8800048828125
2023-02-09 11:30,182.4600067138672
2023-02-09 12:30,181.11000061035156
2023-02-09 13:30,180.22999572753906
2023-02-09 14:30,178.3300018310547
2023-02-09 15:30,178.05999755859375
2023-02-10 09:30,176.3533935546875
2023-02-10 10:30,177.8397979736328
2023-02-10 11:30,176.5906982421875
2023-02-10 12:30,175.00999450683594
2023-02-10 13:30,176.05999755859375
2023-02-10 14:30,174.1699981689453
2023-02-10 15:30,174.05999755859375
2023-02-13 09:30,178.21499633789062
2023-02-13 10:30,178.39999389648438
2023-02-13 11:30,179.9199981689453
2023-02-13 12:30,179.2100067138672
2023-02-13 13:30,179.8614044189453
2023-02-13 14:30,180.4499969482422
2023-02-13 15:30,179.52999877929688
2023-02-14 09:30,176.50999450683594
2023-02-14 10:30,180.24000549316406
2023-02-14 11:30,178.5800018310547
2023-02-14 12:30,179.0449981689453
2023-02-14 13:30,180.05999755859375
2023-02-14 14:30,180.1199951171875
2023-02-14 15:30,179.6300048828125
2023-02-15 09:30,176.4149932861328
2023-02-15 10:30,176.42999267578125
2023-02-15 11:30,177.27999877929688
2023-02-15 12:30,175.5850067138672
2023-02-15 13:30,175.77999877929688
2023-02-15 14:30,177.22000122070312
2023-02-15 15:30,176.3699951171875
2023-02-16 09:30,172.75
2023-02-16 10:30,174.44329833984375
2023-02-16 11:30,174.7899932861328
2023-02-16 12:30,174.11000061035156
2023-02-16 13:30,174.82000732421875
2023-02-16 14:30,174.8800048828125
2023-02-16 15:30,172.74000549316406
2023-02-17 09:30,170.22000122070312
2023-02-17 10:30,171.4499969482422
2023-02-17 11:30,170.77000427246094
2023-02-17 12:30,170.5500030517578
2023-02-17 13:30,170.3470001220703
2023-02-17 14:30,171.68499755859375
2023-02-17 15:30,171.75999450683594
2023-02-21 09:30,174.30999755859375
2023-02-21 10:30,174.49000549316406
2023-02-21 11:30,173.4600067138672
2023-02-21 12:30,173.6300048828125
2023-02-21 13:30,172.6999969482422
2023-02-21 14:30,172.60000610351562
